department_Engineering,department_S&T,department_Traction,asset_type_25kV Vacuum Circuit Breaker (VCB),asset_type_Auto Tensioning Device (ATD 3:1 Pulley),asset_type_Ballast Cushion & Formation,asset_type_Cantilever Assembly & Regulating Bracket,asset_type_Catenary Wire (65/125 sq mm),asset_type_Color Light Signal (LED Unit),asset_type_Contact Wire (107/150 sq mm Cu),asset_type_DC Track Circuit (TC),asset_type_Digital Axle Counter (MSDAC/SSDAC),asset_type_Elastic Rail Clip & Fastenings,asset_type_Electric Point Machine (IRS/Siemens),asset_type_Electronic Interlocking (EI Rack),asset_type_Girder Bridge / Culvert Bearing,asset_type_Glued Insulated Rail Joint (GJ),asset_type_Interlocked Level Crossing (LC Gate),asset_type_Neutral Section (PTFE type),asset_type_Prestressed Concrete Sleepers (PSC),asset_type_Rails (60kg/52kg),asset_type_Section Insulator Assembly,asset_type_Signalling Power Supply / IPS,asset_type_Switch Expansion Joint (SEJ),asset_type_Traction Power Transformer (25kV/21.6MVA),asset_type_Turnout / Points & Crossing (1 in 12 / 1 in 8.5),defect_type_Arcing Horn Burnout & Gap Excessive,defect_type_Auxiliary Switch Chatter / Oxidation,defect_type_Ballast Deficiency & Caking,defect_type_Ballast Resistance Low in Rain,defect_type_Battery Bank Individual Cell Voltage Low,defect_type_Bearing Greasing Depletion & Tilt,defect_type_Bed Block Structural Crack,defect_type_Bond Wire Severed / High Resistance,defect_type_Boom Locking Plunger Misaligned,defect_type_Bridle Wire Tension Discrepancy,defect_type_Bushing Oil Leakage & Thermal Hotspot,defect_type_Cabinet Overheating & Fan Filter Choke,defect_type_Center Bound Cracking Under Dynamic Load,defect_type_Central Sleeper Spacing Fault,defect_type_Check Rail Clearance Deviation,defect_type_Circuit Closer Contact Chattering,defect_type_Contact Wire Height & Stagger Deviation,defect_type_Corrosive Pitting Near Industrial Area,defect_type_Current Sensor Threshold Mismatch / Blank Signal,defect_type_DC-DC Converter Ripple Exceeds Limit,defect_type_Dissolved Gas Analysis (DGA) Acetylene Surge,defect_type_Drive Motor High Current Draw / Stall,defect_type_Dropper Clip Loose / Damaged,defect_type_Electrical Insulation Resistance Drop,defect_type_Evaluator Card Processing Fault,defect_type_Expansion Joint Choked with Debris,defect_type_Fastening Bolt Sheared,defect_type_Feed End Resistance Drift,defect_type_Fishplate Bolt Loose / Sheared,defect_type_Formation Subsidence / Settlement,defect_type_Friction Clutch Slippage / Over-Torque,defect_type_Gauge Corner Cracking (GCC),defect_type_Ground Connection Rod Bush Wear,defect_type_Insert Loose / Corroded,defect_type_Insulating End Post Crushed,defect_type_Insulator Glaze Puncture / Flashover Mark,defect_type_Inverter Module Fault / Load Transfer,defect_type_LED Aspect Cluster Partial Failure (>20%),defect_type_Liner Missing / Crushed,defect_type_Local Kink / Arc Blemish,defect_type_Lock Bar & Split Pin Obstruction,defect_type_Longitudinal Sleeper Cracking,defect_type_Missing / Broken Elastic Rail Clips (ERC),defect_type_Mud Pumping & Foul Ballast in Monsoon,defect_type_Nose of Crossing Severe Wear,defect_type_Operating Mechanism Pneumatic / SF6 Pressure Low,defect_type_Optical Fiber Communication Loss,defect_type_Outdoor Sensor Clamp Loose Due to Vibration,defect_type_PTFE Insulating Rod Tracking & Surface Arcing,defect_type_Point Detection Contact Carbonization,defect_type_Porcelain / Composite Insulator Flashover Tracking,defect_type_Pulley Bearing Seizure / Stiff Movement,defect_type_Rail Corrugation & Wear,defect_type_Rail Seat Abrasion & Deterioration,defect_type_Rocker / Roller Bearing Seizure,defect_type_Roller Plate Seized / Jammed,defect_type_Rubber Pad Perished / Displaced,defect_type_Runner Strip Erosion & Arcing Grooves,defect_type_SEJ Gap Beyond Permissible Thermal Limit,defect_type_Section Insulator Sag / Level Defect,defect_type_Severe Contact Wire Wear (>20% cross-section),defect_type_Shelling & Spalling,defect_type_Signal Post Alignment Deviation,defect_type_Silica Gel Breather Saturated & Moisture Ingress,defect_type_Slack Packing & Void Under Sleepers,defect_type_Squat (Rolling Contact Fatigue),defect_type_Stainless Steel Wire Rope Strands Snapped,defect_type_Standby CPU Card Health Mismatch,defect_type_Stay Arm / Bracket Tube Corrosion,defect_type_Stock Rail Gauge Corner Cut,defect_type_Strand Severed / Loose Outer Strand,defect_type_Stretcher Bar Distortion,defect_type_Surge Protection Device (SPD) Blown,defect_type_Swivelling Clip Stiff / Jammed,defect_type_Telegram Transmission Bit Error / Reset Trip,defect_type_Thermit Weld Defect,defect_type_Tongue Rail Chipping / Wear,defect_type_Track Relay Drop / False Occupancy,defect_type_Transformer ECR Current Drop,defect_type_Transition Joint Loose / Uneven,defect_type_Transverse Rail Fatigue Crack,defect_type_Trip Coil Timing Exceeds Tolerance,defect_type_Vacuum Bottle Contact Resistance High,defect_type_Vital Input/Output Card Communication Error,defect_type_Warning Hooter & Flashers Disconnected,defect_type_Wheel Burn & Scabbing,defect_type_Wheel Sensor Detection Coil Misalignment,defect_type_Winch Wire Rope Frayed,defect_type_Winding Temperature Alarm Trip,defect_type_X-Y Dimension Out of Temperature Chart Limit,maintenance_frequency_Annual,maintenance_frequency_Fortnightly,maintenance_frequency_Half-Yearly,maintenance_frequency_Monthly,maintenance_frequency_Quarterly,maintenance_frequency_Weekly,days_overdue,days_since_last_maintenance,days_since_defect,maintenance_overdue_ratio,failure_rate_indicator,asset_age_years,num_open_defects,previous_failures,failures_last_12_months,trains_per_day,freight_traffic_ratio,maintenance_duration_hours,defect_severity,asset_criticality,operational_impact,urgent
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.5733333333333334,1.0,0.11111111111111109,-0.5209470677105793,-1.2959034875362443,-0.9512123804685744,-1.439490790203253,-1.0682337650203981,-1.270759542722416,-0.3053284018198128,-1.1609920964993345,1.0,3.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,-0.25333333333333335,-0.7222222222222222,0.5,-0.5209470677105793,-0.06032100783311127,-0.9512123804685744,-0.06189648073328481,-1.0682337650203981,1.003974429934532,1.4420424073239613,0.8682895299515911,3.0,3.0,3.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.4266666666666667,-0.5555555555555556,-0.16666666666666666,1.136942111414636,0.09412680212978043,-0.9512123804685744,1.3156978287366834,2.251261915774195,0.8939066570640344,0.4404559095492268,1.7299289507065472,3.0,2.0,3.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2222222222222223,-0.2,0.3333333333333333,7.5,-0.5209470677105793,-0.18044708224869355,1.2592415479565036,-1.439490790203253,-1.0682337650203981,0.14177687578230158,0.06123520831596137,0.3529164184719906,2.0,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,-0.64,-0.6666666666666666,-0.16666666666666666,-0.2619018834722644,1.072296265228094,-0.9512123804685744,-0.9802926870465969,-0.23835984482174982,1.1874207180520278,0.12820488605487348,-0.5248284120167033,3.0,2.0,3.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,0.6933333333333334,0.3333333333333333,0.8333333333333334,0.4316707065851593,0.5917919675657647,-0.21439440432688175,0.8564997255800273,1.4213879955755468,-1.1606917698519186,-1.936109435691325,0.07107174813158458,1.0,2.0,1.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,-0.06666666666666667,2.2222222222222223,2.333333333333333,-0.16621852713198584,0.3687006865082544,-0.9512123804685744,0.39730162242337125,-0.23835984482174982,-1.0873132546049202,-0.6249694034924546,2.0037209161800846,0.0,2.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.3466666666666667,0.16666666666666666,1.4999999999999998,-0.5209470677105793,0.31721808318729067,0.5224235718148109,-0.9802926870465969,-1.0682337650203981,-1.3624826867811641,-1.3554310515456387,-0.49261759254922816,1.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.5333333333333333,-0.5555555555555556,-0.16666666666666666,0.8728535696070797,0.4030224220555638,-0.21439440432688175,1.3156978287366834,2.251261915774195,-1.142347141040169,-0.19036979595509115,0.5864448596111844,3.0,3.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.37333333333333335,-0.3888888888888889,1.4999999999999998,-0.5209470677105793,-0.06032100783311127,-0.9512123804685744,-0.5210945838899409,-1.0682337650203981,0.5453587096407924,0.011802598397386397,-0.9033055407595344,3.0,2.0,2.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.4666666666666667,-0.4444444444444444,-0.16666666666666666,0.6203534541509821,-0.3520557599852398,-0.21439440432688175,-0.5210945838899409,0.5915140753768986,0.25184464865279904,0.25509480177070654,-0.8791474261589283,2.0,2.0,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.44,1.7777777777777777,1.1666666666666665,-0.1785569111521109,0.43734415760287293,-0.21439440432688175,0.8564997255800273,-0.23835984482174982,-1.3441380579694144,-1.1142963690160048,-1.0402015234963033,1.0,3.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.49333333333333335,-0.4444444444444444,0.8333333333333334,0.03362853798271464,-0.31773402443793064,-0.21439440432688175,0.39730162242337125,-0.23835984482174982,-1.3441380579694144,-0.8008212817274806,0.11938797733279713,2.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.76,2.7222222222222223,0.5,-0.5209470677105793,-1.1414556775733526,-0.9512123804685744,-0.5210945838899409,-1.0682337650203981,0.692115740134789,0.555299204585918,-0.37987972441306556,1.0,3.0,3.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.7733333333333333,0.3333333333333333,1.0,0.022154559933887836,3.440496017992433,-0.21439440432688175,2.2340940350499956,2.251261915774195,-0.13339255639394212,-0.3963372981293843,2.768727878532616,2.0,2.0,2.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.41333333333333333,-0.16666666666666666,-0.16666666666666666,-0.19820224800382624,0.5574702320184552,0.5224235718148109,1.3156978287366834,-0.23835984482174982,0.23350001984104948,-0.08787351683234122,-0.8227784920908471,3.0,3.0,2.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333,-0.16,0.7222222222222222,-0.16666666666666666,1.5514144061959398,-1.210099148667971,1.2592415479565036,-0.5210945838899409,-0.23835984482174982,0.14177687578230158,0.29634152378235473,0.989080102954622,3.0,2.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,-0.04,1.4444444444444444,1.4999999999999998,-0.5209470677105793,-1.3473860908572082,-0.21439440432688175,-0.5210945838899409,-1.0682337650203981,0.2885339062762982,1.434039900924326,-1.2817826695023657,0.0,1.0,1.0,0
